,Code,Show Name,Location,Scene,geocodedLocation,latitude,longitude
0,/title/tt0128378/,Ogniem i mieczem,"WFDiF Film Studio, Chelmska, Mokotów, Warsaw, Mazowieckie, Poland",(studio)                        ,,,
1,/title/tt0128378/,Ogniem i mieczem,"Biskupin, Kujawsko-Pomorskie, Poland",,"Biskupin, gmina Gąsawa, powiat żniński, województwo kujawsko-pomorskie, 88-410, Polska",52.7879018,17.7303381
2,/title/tt0128378/,Ogniem i mieczem,"Holy Trinity Chapel, Lublin Castle, Old Town, Lublin, Lubelskie, Poland",,,,
3,/title/tt0128378/,Ogniem i mieczem,"Kraków, Malopolskie, Poland",,"Kraków, województwo małopolskie, Polska",50.0619474,19.9368564
4,/title/tt0128378/,Ogniem i mieczem,"Lublin, Lubelskie, Poland",,"Lublin, województwo lubelskie, Polska",51.250559,22.5701022
5,/title/tt0128378/,Ogniem i mieczem,"Ojców, Malopolskie, Poland",,"Ojców, gmina Skała, powiat krakowski, województwo małopolskie, 32-047, Polska",50.2096249,19.8294802
6,/title/tt0128378/,Ogniem i mieczem,"Sierpc, Mazowieckie, Poland",,"Sierpc, powiat sierpecki, województwo mazowieckie, 09-200, Polska",52.8529055,19.6675433
7,/title/tt0128378/,Ogniem i mieczem,"Warsaw, Mazowieckie, Poland",,"Warszawa, województwo mazowieckie, Polska",52.2319581,21.0067249
8,/title/tt0128378/,Ogniem i mieczem,"Zielonka, Mazowieckie, Poland",,"Zielonka, powiat wołomiński, województwo mazowieckie, Polska",52.310847,21.1523199
9,/title/tt0097334/,Farewell to the King,Malaysia,,Malaysia,4.5693754,102.2656823
10,/title/tt0097334/,Farewell to the King,Borneo,,"Borneo, Malinau, Kalimantan Utara, Indonesia",1.42965855,114.74059919809318
11,/title/tt0097334/,Farewell to the King,"Kuching, Sarawak, Malaysia",,"Kuching, Kuching Division, Sarawak, 93XXX, Malaysia",1.5574127,110.3439862
12,/title/tt5828640/,Planet of the Sharks,"Hout Bay, Western Cape, South Africa",,"Hout Bay, City of Cape Town, Western Cape, South Africa",-34.043093,18.355645
13,/title/tt5828640/,Planet of the Sharks,"Salt River Film Studios, Cape Town, South Africa",,,,
14,/title/tt0075294/,Swashbuckler,"Puerta Vallarta, Jalisco, Mexico",,"Piazzetta, Rodolfo Gómez, Jalisco, 48300, México",20.6003173,-105.2376824
15,/title/tt0096310/,Troma's War,"New York City, New York, USA",(studio)                        ,"New York, United States of America",40.7127281,-74.0060152
16,/title/tt0096310/,Troma's War,"Long Island, New York, USA",,"Long Island, Suffolk County, New York, United States of America",40.85172235,-73.09921882199973
