,Code,Show Name,Location,Scene,geocodedLocation,latitude,longitude
0,/title/tt0052864/,Green Mansions,Guyana,,Guyana,4.8417097,-58.6416891
1,/title/tt0052864/,Green Mansions,Venezuela,,Venezuela,8.0018709,-66.1109318
2,/title/tt0052864/,Green Mansions,Colombia,,Colombia,2.8894434,-73.783892
3,/title/tt0058100/,First Men in the Moon,"New Haw, Surrey, England, UK",,"New Haw, Runnymede, Surrey, South East, England, KT15 3NR, United Kingdom",51.3498725,-0.4968942
4,/title/tt0058100/,First Men in the Moon,"Shepperton Studios, Shepperton, Surrey, England, UK",(studio) (studio: made at)                        ,,,
5,/title/tt1876547/,Zombie Apocalypse,"Willow Studios - 1333 Willow Street, Downtown, Los Angeles, California, USA",,,,
6,/title/tt1876547/,Zombie Apocalypse,"Los Angeles, California, USA",,"Los Angeles, Los Angeles County, California, United States of America",34.0536909,-118.2427666
7,/title/tt0138322/,Beretta's Island,"Is Arutas, Rice Beach, Oristano, Sardinia, Italy",(Johnny kills Sly and fights with Franco)                        ,,,
8,/title/tt0138322/,Beretta's Island,"Olbia Airport, Olbia, Sardinia, Italy",(Franco and Linda arrival in Sardinia)                        ,"Aeroporto Internazionale Olbia Costa Smeralda, Via degli Aviatori, Paula Bruciata, Sporula, Olbia, Sassari, Sardegna, 07026, Italia",40.89937665,9.517745484294872
9,/title/tt0138322/,Beretta's Island,"Capriccioli beach, Costa Smeralda, Sassari, Sardinia, Italy",(final scenes)                        ,,,
10,/title/tt0138322/,Beretta's Island,"Los Angeles, California, USA",,"Los Angeles, Los Angeles County, California, United States of America",34.0536909,-118.2427666
11,/title/tt0291337/,Max Payne,"New York City, New York, USA",,"New York, United States of America",40.7127281,-74.0060152
12,/title/tt0055608/,Voyage to the Bottom of the Sea,"Stage 3, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA",,,,
13,/title/tt4518260/,Albion: The Enchanted Stallion,"Sofia, Bulgaria",,"София, Столична, София-град, България",42.6978634,23.3221789
14,/title/tt4518260/,Albion: The Enchanted Stallion,"Manatee County, Florida, USA",,"Manatee County, Florida, United States of America",27.5213933,-82.3801566
15,/title/tt4518260/,Albion: The Enchanted Stallion,"Blue Spring, Volusia County, Florida, USA",(Horse in the Water)                        ,"Spring, Glenwood, Volusia County, Florida, 32720, United States of America",29.0746535,-81.3236849
