,Code,Show Name,Location,Scene,geocodedLocation,latitude,longitude
0,/title/tt0031842/,,"Samuel Goldwyn Studios - 7200 Santa Monica Boulevard, West Hollywood, California, USA",(studio),,,
1,/title/tt0031842/,,"Hunt-Salto Canyon, California, USA",(dam),,,
2,/title/tt0031842/,,"Kern River, California, USA",,"Kern River, Tulare County, California, United States of America",36.6916633,-118.4075848
3,/title/tt1747551/,,"Beaumont, Texas, USA",(Season 4),"Beaumont, Jefferson County, Texas, United States of America",30.0860459,-94.1018461
4,/title/tt1747551/,,"Pecan Island, Louisiana, USA",,"Pecan Island, Vermilion Parish, Louisiana, United States of America",29.642163,-92.4331917
5,/title/tt1747551/,,"Bayou Sorrel, Louisiana, USA",,"Bayou Sorrel, Iberville Parish, Louisiana, United States of America",30.1618646,-91.3356646
6,/title/tt1747551/,,"Thibodaux, Louisiana, USA",(Season 4),"Thibodaux, Lafourche Parish, Louisiana, United States of America",29.7957633,-90.822871
7,/title/tt1747551/,,"Zwolle, Louisiana, USA",(Season 5),"Zwolle, Sabine Parish, Louisiana, United States of America",31.6315626,-93.6440698
8,/title/tt1059887/,,"Salt Lake City, Utah, USA",,"Salt Lake City, Salt Lake County, Utah, United States of America",40.7596198,-111.8867975
9,/title/tt3323638/,,"North Palm Springs, California, USA",(house),"North Palm Springs, Riverside County, California, 92258, United States of America",33.9227924,-116.5430685
10,/title/tt0397501/,,South Africa,,South Africa,-28.8166236,24.991639
11,/title/tt0397501/,,"Knysna, Western Cape, South Africa",,"Knysna, Knysna Local Municipality, Garden Route District Municipality, Western Cape, 6570, South Africa",-34.035734,23.048485
12,/title/tt4872162/,,"Vancouver, British Columbia, Canada",,"Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.1139529
13,/title/tt4547120/,,"Blue Cloud Movie Ranch - 20000 Blue Cloud Road, Santa Clarita, California, USA",,,,
14,/title/tt0118499/,,"McDade, Texas, USA",,"McDade, Bastrop County, Texas, 78650, United States of America",30.2856831,-97.2396418
15,/title/tt2357377/,,"Riga, Latvia",(Embassy),"Rīga, Vidzeme, Latvija",56.9493977,24.1051846
16,/title/tt0041162/,,"Iverson Ranch - 1 Iverson Lane, Chatsworth, Los Angeles, California, USA",,,,
17,/title/tt0161849/,,"Leticia, Amazonas, Colombia",,"Leticia, Amazonas, Colombia",-3.58082345,-70.08851628711486
18,/title/tt0105597/,,"Universal Studios - 100 Universal City Plaza, Universal City, California, USA",,,,
19,/title/tt0058544/,,"Yokohama, Kanagawa, Japan",,"横浜市, 神奈川県, 231-0017, 日本 (Japan)",35.444991,139.636768
20,/title/tt0058544/,,"Mount Aso, Kumamoto, Japan",,"阿蘇山, 阿蘇山公園道路, 南阿蘇村, 阿蘇郡, 熊本県, 日本 (Japan)",32.8848462,131.0856638
21,/title/tt0045125/,,"Golden Gate Park, San Francisco, California, USA",,"Golden Gate Park, Richmond District, San Francisco, San Francisco City and County, California, 94118-4504, United States of America",37.769368099999994,-122.48218371117709
22,/title/tt0045125/,,"Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA",(studio),,,
23,/title/tt0070926/,,"Metro Manila, Philippines",,"Metro Manila, Philippines",14.5736108,121.0329706
24,/title/tt7554632/,,"Brenham, Texas, USA",,"Brenham, Washington County, Texas, United States of America",30.1668828,-96.3977442
25,/title/tt0064397/,,"El Dorado, Kansas, USA",,"El Dorado, Butler County, Kansas, 67042, United States of America",37.81724,-96.8622524
26,/title/tt0064397/,,"Abilene, Kansas, USA",,"Abilene, Dickinson County, Kansas, United States of America",38.917252,-97.21377
27,/title/tt0064397/,,"Wichita, Kansas, USA",,"Wichita, Sedgwick County, Kansas, United States of America",37.6922361,-97.3375448
28,/title/tt0064397/,,"403 S Star St., El Dorado, Kansas, USA",(Malcolm's Aunt and Uncle's house.),"403, South Star Street, El Dorado, Butler County, Kansas, 67042, United States of America",37.81451467346939,-96.85265897959184
29,/title/tt1655444/,,Mexico,,"Ciudad de México, 06060, México",19.4326296,-99.1331785
30,/title/tt4276752/,,"210 South st, New York City, New York, USA",(exteriors with all dialogue scenes),"210, South Street, Two Bridges, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States of America",40.7094752,-73.9949534
31,/title/tt4276752/,,"Greenpoint Terminal, Greenpoint, Brooklyn, New York, USA",(interiors with all dialogue scenes),"Greenpoint Avenue Bridge, Greenpoint Avenue, Brooklyn, Kings County, New York, 11104, United States of America",40.7329404,-73.9413037
32,/title/tt4439620/,,"Rabat, Morocco",,"Rabat ⵔⴱⴰⵟ الرباط, pachalik de Rabat, Préfecture de Rabat عمالة الرباط, Rabat-Salé-Kénitra ⵔⴱⴰⵟ-ⵙⵍⴰ-ⵇⵏⵉⵟⵔⴰ الرباط-سلا-القنيطرة, Maroc",34.022405,-6.834543
33,/title/tt4439620/,,"Casablanca, Morocco",,"Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء, préfecture d'arrondissements de Casablanca-Anfa عمالة مقاطعات الدار البيضاء أنفا, Pachalik de Casablanca, Préfecture de Casablanca عمالة الدار البيضاء, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 20250, Maroc",33.5950627,-7.6187768
34,/title/tt0031235/,,"Sierra Railroad, Jamestown, California, USA",,"Grand Sierra Railroad, Snoopy Way, Buena Park, Orange County, California, 90620, United States of America",33.84524285,-117.99858943573369
35,/title/tt0031235/,,"Warnerville, California, USA",(train race with stagecoach),"Warnerville, Stanislaus County, California, United States of America",37.7324299,-120.5965902
36,/title/tt0031235/,,"Sacramento, California, USA",,"Sacramento, Sacramento County, California, United States of America",38.5815719,-121.4943996
37,/title/tt0031235/,,"Stanislaus County, California, USA",,"Stanislaus County, California, United States of America",37.5500871,-121.0501425
38,/title/tt0031235/,,"California, USA",,"California, United States of America",36.7014631,-118.7559974
39,/title/tt0031235/,,"Warner Ranch, Calabasas, California, USA",,,,
40,/title/tt0045197/,,"Burnham Beeches, Buckinghamshire, England, UK",,"Burnham Beeches, Dukes Drive, Burnham, Farnham Common, Buckinghamshire, South East, England, SL2 3LD, United Kingdom",51.5565286,-0.6327670695416168
41,/title/tt0045197/,,"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",,"Pinewood Studios, Pinewood Green, Iver, Iver Heath, Buckinghamshire, South East, England, SL0 0QJ, United Kingdom",51.54831515,-0.5346765566753087
42,/title/tt0950739/,,"Lidköping, Västra Götalands län, Sweden",,"Lidköping, Lidköpings kommun, Västra Götalands län, Götaland, 531 30, Sverige",58.5037196,13.1576427
43,/title/tt0950739/,,"Dunfermline, Fife, Scotland, UK",,"Dunfermline, Fife, Scotland, United Kingdom",56.0713724,-3.4616183
44,/title/tt0950739/,,"Glasgow, Strathclyde, Scotland, UK",,"DoubleTree by Hilton Glasgow Strathclyde, Phoenix Crescent, Strathclyde Business Park, Shawhead (farm), Bellshill, North Lanarkshire, Scotland, ML4 3JQ, United Kingdom",55.8317061,-4.0333295
45,/title/tt0448965/,,Thailand,,ประเทศไทย,14.8971921,100.83273
46,/title/tt0094588/,,"Laurel Valley, Thibodaux, Louisiana, USA",,,,
47,/title/tt0091166/,,"Arcosanti, Arizona, USA",(end shootout),"Arcosanti, Yavapai County, Arizona, 86333, United States of America",34.3427822,-112.1006307
48,/title/tt0091166/,,"Lake Powell, Arizona, USA",(scene when Greene destroys car),"Lake Powell, El Dorado Court, Page, Coconino County, Arizona, 86040-0418, United States of America",37.02773225,-111.31013760137864
49,/title/tt0091166/,,"Navajo Generating Station, Page, Arizona, USA",,"Navajo Generating Station, Coconino County, Arizona, United States of America",36.90588095,-111.38784976168115
50,/title/tt0091166/,,"Vermilion Cliffs, Vermilion Cliffs National Monument, Arizona, USA",,,,
51,/title/tt0120430/,,"Tucson, Arizona, USA",(DeConcini Building),"Tucson, Pima County, Arizona, United States of America",32.2228765,-110.9748477
52,/title/tt0120430/,,"Riddle, Idaho, USA",,"Riddle, Owyhee County, Idaho, United States of America",42.1868432,-116.1103799
53,/title/tt0120430/,,"Utah, USA",,"Utah, United States of America",39.4225192,-111.7143584
54,/title/tt0120430/,,"Tubac, Arizona, USA",(Gas station/Phone booth 11: 15- 13: 02),"Tubac, Santa Cruz County, Arizona, 85646, United States of America",31.61259,-111.0459238
55,/title/tt6543986/,,"Hürriyet, Seyhan, Adana, Turkey",,"Hürriyet, Güney Kuşak Bulvarı, Hıdırlı, Adana, Seyhan, Adana, Akdeniz Bölgesi, 01010, Türkiye",36.9789159,35.3259326
56,/title/tt0247097/,,"Arlington, Washington, USA",(on location),"Arlington, Snohomish County, Washington, United States of America",48.1810957,-122.1389548
57,/title/tt0247097/,,"917 Webster Street, Mukilteo, Washington, USA",,"917, Webster Street, Mukilteo, Snohomish County, Washington, 98275, United States of America",47.94155813325544,-122.3072182496487
58,/title/tt0247097/,,"La Conner, Washington, USA",,"La Conner, Skagit County, Washington, United States of America",48.3918865,-122.4942488
59,/title/tt0247097/,,"Seattle, Washington, USA",,"Seattle, King County, Washington, United States of America",47.6038321,-122.3300624
60,/title/tt8959820/,,"Dehradun, Uttarakhand, India",,"Dehradun, Uttarakhand, 248001, India",30.3255646,78.0436813
61,/title/tt8959820/,,"Ladakh, Jammu & Kashmir, India",,,,
62,/title/tt0099581/,,"Glenwood Springs, Colorado, USA",,"Glenwood Springs, Garfield County, Colorado, 81601, United States of America",39.5507448,-107.3255001
63,/title/tt0106689/,,"Zagreb, Croatia",,"Zagreb, Grad Zagreb, Hrvatska",45.813177,15.977048
64,/title/tt0808339/,,"Hong Kong, China",,"香港島 Hong Kong Island, 香港 Hong Kong, China 中国",22.2793278,114.1628131
65,/title/tt0808339/,,Malta,,Malta,35.8885993,14.4476911
66,/title/tt0808339/,,"Grand Hyatt Hong Kong - 1 Harbour Road, Wan Chai, Hong Kong, China","(W Company meeting, final fight on terrace)",,,
67,/title/tt0808339/,,"Paris, France",(studio),"Paris, Île-de-France, France métropolitaine, 75004, France",48.8566969,2.3514616
68,/title/tt0082642/,,"Sonoran Desert, Arizona, USA",,"Sonoran Desert, Bates Well Road, Pima County, Arizona, United States of America",32.2598642,-112.9262583
69,/title/tt0082642/,,"Marana, Arizona, USA",,"Marana, Pima County, Arizona, United States of America",32.4446988,-111.2157091
70,/title/tt0082642/,,"Sedona, Arizona, USA",,"Sedona, Coconino County, Arizona, United States of America",34.8679599,-111.7617165
71,/title/tt0082642/,,"Caledon, Ontario, Canada",,"Caledon, Peel Region, Golden Horseshoe, Ontario, Canada",43.827060149999994,-79.9061036956765
72,/title/tt0082642/,,"Mosport International Raceway, Clarington, Durham, Ontario, Canada",,"Canadian Tire Motorsport Park, Darlington Townline, Clarington, Durham Region, Golden Horseshoe, Ontario, Canada",44.049138549999995,-78.67451128931731
73,/title/tt1693679/,,"Agua Dulce, California, USA",,"Agua Dulce, Oak Hills, Castroville, Monterey County, California, 95012, United States of America",36.773557,-121.737165
74,/title/tt0427038/,,"Harlem, Manhattan, New York City, New York, USA",,"Harlem, Manhattan Community Board 10, Manhattan, New York County, New York, United States of America",40.8078786,-73.9454154
75,/title/tt0783532/,,"Johannesburg, South Africa",,"Johannesburg, City of Johannesburg Metropolitan Municipality, Gauteng, 2001, South Africa",-26.205,28.049722
76,/title/tt0117260/,,"3501 Grand Blvd, East Chicago, Indiana, USA",(Church Interior/Exterior),"3501, Grand Boulevard, Washington Square, East Chicago, Lake County, Indiana, 46312, United States of America",41.649098,-87.449755
77,/title/tt0117260/,,"Chicago, Illinois, USA",,"Chicago, Cook County, Illinois, United States of America",41.8755616,-87.6244212
78,/title/tt3113696/,,"Mississippi, USA",,"Mississippi, United States of America",32.9715645,-89.7348497
79,/title/tt3113696/,,"Redondo Beach, California, USA",(pick-ups),"Redondo Beach, Los Angeles County, California, United States of America",33.8455911,-118.3886766
80,/title/tt1194271/,,"Santa Clarita, California, USA",,"Santa Clarita, Los Angeles County, California, United States of America",34.3916641,-118.542586
81,/title/tt1194271/,,USA,,United States,39.7837304,-100.4458825
82,/title/tt1375710/,,Peru,,Perú,-6.8699697,-75.0458515
83,/title/tt0318236/,,"Toronto, Ontario, Canada",,"Toronto, Golden Horseshoe, Ontario, Canada",43.6534817,-79.3839347
84,/title/tt0089835/,,"611 Sabine Street Houston, Texas, USA",(Sam Green's place),"611, Sabine Street, Houston, Harris County, Texas, 77007, United States of America",29.764887469387755,-95.37564795918368
