,Code,Show Name,Location,Scene,geocodedLocation,latitude,longitude
0,/title/tt12186846/,Mulan zhi Jinguo yinghao,China,,中国,35.000074,104.999927
1,/title/tt0390197/,Young Alexander the Great,Egypt,,مصر,26.2540493,29.2675469
2,/title/tt1870949/,Overspel,"Wallonia, Belgium",,"Wallonie, België - Belgique - Belgien",50.154533099999995,5.3991821671645575
3,/title/tt1870949/,Overspel,"Badhoevedorp, Netherlands",,"Badhoevedorp, Haarlemmermeer, Noord-Holland, Nederland, 1171, Nederland",52.3388803,4.7844704
4,/title/tt1870949/,Overspel,"Wormerveer, Noord-Holland, Netherlands",,"Wormerveer, Zaanstad, Noord-Holland, Nederland",52.49670985,4.784294662497363
5,/title/tt0120479/,Warriors of Virtue,"Beijing, China",,"北京市, 东城区, 北京市, 100010, China 中国",39.906217,116.3912757
6,/title/tt0119472/,Knockin' on Heaven's Door,"Texel, Noord-Holland, Netherlands",,"Texel, Noord-Holland, Nederland",53.0775961,4.9057311371764385
7,/title/tt0119472/,Knockin' on Heaven's Door,"Alter Wartesaal, Cologne, North Rhine-Westphalia, Germany",(interiors:True Romance brothel)                        ,"Alter Wartesaal, 11, Johannisstraße, Kunibertsviertel, Altstadt-Nord, Innenstadt, Köln, Nordrhein-Westfalen, 50667, Deutschland",50.94220025,6.9585417361326325
8,/title/tt0119472/,Knockin' on Heaven's Door,"Erfurt, Thuringia, Germany",,"Erfurt, Thüringen, Deutschland",50.9777974,11.0287364
9,/title/tt0119472/,Knockin' on Heaven's Door,"Hückelhoven, North Rhine-Westphalia, Germany",,"Hückelhoven, Kreis Heinsberg, Nordrhein-Westfalen, 41836, Deutschland",51.0552368,6.2247322
10,/title/tt0119472/,Knockin' on Heaven's Door,"Wuppertal, North Rhine-Westphalia, Germany",,"Wuppertal, Nordrhein-Westfalen, Deutschland",51.264018,7.1780374
11,/title/tt9417446/,The Outer Worlds,"New York City, New York, USA",,"New York, United States of America",40.7127281,-74.0060152
12,/title/tt0318081/,A Sound of Thunder,Czech Republic,,Česko,49.8167003,15.4749544
13,/title/tt0318081/,A Sound of Thunder,"Barrandov Studios, Prague, Czech Republic",(studio)                        ,,,
14,/title/tt0318081/,A Sound of Thunder,Spain,,España,39.3262345,-4.8380649
15,/title/tt0086346/,Spacehunter: Adventures in the Forbidden Zone,"Potash Pond Overlook, Dead Horse Point State Park, Utah, USA",,,,
16,/title/tt0086346/,Spacehunter: Adventures in the Forbidden Zone,"Coal Mine Canyon, Tuba City, Arizona, USA",,,,
17,/title/tt0086346/,Spacehunter: Adventures in the Forbidden Zone,"Moab, Utah, USA",,"Moab, Grand County, Utah, United States of America",38.5738096,-109.5462146
18,/title/tt0078740/,The Concorde... Airport '79,"Paris Charles de Gaulle Airport, Roissy-en-France, Val-d'Oise, France",,,,
19,/title/tt0078740/,The Concorde... Airport '79,"Alta, Utah, USA",,"Alta, Utah, United States of America",40.5904037,-111.6352166
20,/title/tt0078740/,The Concorde... Airport '79,"Le Bourget, Seine-Saint-Denis, France",,"Le Bourget, Le Raincy, Seine-Saint-Denis, Île-de-France, France métropolitaine, 93350, France",48.9351403,2.4258354
21,/title/tt0078740/,The Concorde... Airport '79,"Los Angeles, California, USA",,"Los Angeles, Los Angeles County, California, United States of America",34.0536909,-118.2427666
22,/title/tt0813980/,24: Redemption,"Cape Town, Western Cape, South Africa",,"Cape Town, City of Cape Town, Western Cape, 8001, South Africa",-33.928992,18.417396
