,Code,Show Name,Location,Scene,geocodedLocation,latitude,longitude
0,/title/tt1814614/,A Cinderella Story: Once Upon a Song,"Wilmington, North Carolina, USA",,"Wilmington, New Hanover County, North Carolina, United States of America",34.2257282,-77.9447107
1,/title/tt0094747/,Bird,"Greystone Park & Mansion - 905 Loma Vista Drive, Beverly Hills, California, USA",,,,
2,/title/tt0094747/,Bird,"Sacramento, California, USA",,"Sacramento, Sacramento County, California, United States of America",38.5815719,-121.4943996
3,/title/tt0094747/,Bird,"Locke, Sacramento, California, USA",,"Locke, Walnut Grove, Sacramento County, California, 95680, United States of America",38.250465,-121.5094371
4,/title/tt0094747/,Bird,"Stage 3, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA",,,,
5,/title/tt0094747/,Bird,"Stockton, California, USA",,"Stockton, San Joaquin County, California, United States of America",37.9577016,-121.2907796
6,/title/tt2870648/,Amy,"Camden, London, England, UK",,"Camden Town, Greater London, England, NW1 9PJ, United Kingdom",51.5423045,-0.1395604
7,/title/tt0078382/,Thank God It's Friday,"333 S La Cienega Blvd, Los Angeles, California, USA","(as Zoo Disco, demolished)                        ","333, La Cienega Boulevard, Beverly Hills, Los Angeles County, California, 90211, United States of America",34.06207312244898,-118.3762112244898
8,/title/tt0078382/,Thank God It's Friday,"Jack's Leather & Suedes - 808 S Los Angeles St, Los Angeles, California, USA",(exterior: biker takes off with Marv Gomez's clothes rack)                        ,,,
9,/title/tt0078382/,Thank God It's Friday,"La Cienega Boulevard, Los Angeles, California, USA",,"La Cienega Boulevard, Lennox, Los Angeles County, California, 90045-5663, United States of America",33.9399877,-118.3699821
10,/title/tt0078382/,Thank God It's Friday,"Los Angeles, California, USA",,"Los Angeles, Los Angeles County, California, United States of America",34.0536909,-118.2427666
11,/title/tt6018502/,Kenzo World,"Dorothy Chandler Pavilion, Los Angeles County Music Center - 135 N. Grand Avenue, Downtown, Los Angeles, California, USA",(location)                        ,,,
12,/title/tt0297037/,Brown Sugar,"Central Park, Manhattan, New York City, New York, USA",,"Central Park, Manhattan, New York County, New York, United States of America",40.7827725,-73.9653627406542
13,/title/tt0297037/,Brown Sugar,"New York City, New York, USA",,"New York, United States of America",40.7127281,-74.0060152
14,/title/tt0102065/,House Party 2,"Ambassador Hotel - 3400 Wilshire Boulevard, Los Angeles, California, USA",,,,
15,/title/tt0088178/,Stop Making Sense,"Pantages Theater - 6233 Hollywood Blvd., Hollywood, Los Angeles, California, USA",(concert venue)                        ,"Pantages Theater, Walk of Fame, Whitley Heights Historic District, Hollywood, Los Angeles, Los Angeles County, California, 90028-5420, United States of America",34.1022047,-118.32576733237735
16,/title/tt4559006/,Ae Dil Hai Mushkil,"Vienna, Austria",,"Wien, 1010, Österreich",48.2083537,16.3725042
17,/title/tt4559006/,Ae Dil Hai Mushkil,"Southwark, London, England, UK",(outdoor location)                        ,"Southwark, London Borough of Southwark, London, Greater London, England, SE1 0QB, United Kingdom",51.5029222,-0.103458
18,/title/tt4559006/,Ae Dil Hai Mushkil,"Shoreditch, London, England, UK",,"Shoreditch, London Borough of Hackney, London, Greater London, England, EC2A 3BE, United Kingdom",51.5266694,-0.0798926
19,/title/tt4559006/,Ae Dil Hai Mushkil,"The Roundhouse, Chalk Farm Road, Camden, London, England, UK",(Indoor Concert Scene)                        ,"Roundhouse, Chalk Farm Road, Maitland Park, Chalk Farm, London Borough of Camden, London, Greater London, England, NW1 8EH, United Kingdom",51.54333545,-0.15244071515323326
20,/title/tt4559006/,Ae Dil Hai Mushkil,"The Ring Road, Vienna, Austria",,"The Ring, 8, Kärntner Ring, Kärntner Viertel, KG Innere Stadt, Innere Stadt, Wien, 1010, Österreich",48.2016507,16.371008782993762
21,/title/tt4559006/,Ae Dil Hai Mushkil,"Graben, Vienna, Austria",,"Graben, Widmerviertel, KG Innere Stadt, Innere Stadt, Wien, 1010, Österreich",48.2083596,16.3702141
22,/title/tt4559006/,Ae Dil Hai Mushkil,"Grand Ferdinand Hotel, Vienna, Austria",,"Grand Ferdinand, 10-12, Schubertring, Stubenviertel, KG Innere Stadt, Innere Stadt, Wien, 1010, Österreich",48.2023205,16.3749675
23,/title/tt4559006/,Ae Dil Hai Mushkil,"Trattnerhof, Vienna, Austria",,"Trattnerhof, Kärntner Viertel, KG Innere Stadt, Innere Stadt, Wien, 1010, Österreich",48.2087135,16.3706791
24,/title/tt0098090/,The Phantom of the Opera,"London, England, UK",,"London, Greater London, England, United Kingdom",51.5073219,-0.1276474
25,/title/tt0098090/,The Phantom of the Opera,"Manhattan, New York City, New York, USA",,"Manhattan, New York County, New York, United States of America",40.7896239,-73.9598939
26,/title/tt3594982/,Sex & Drugs & Rock & Roll,"New York City, New York, USA",,"New York, United States of America",40.7127281,-74.0060152
27,/title/tt2515086/,One Direction: This Is Us,"Tokyo, Japan",,"東京都, 日本 (Japan)",35.6828387,139.7594549
28,/title/tt2515086/,One Direction: This Is Us,"O2 Arena, London, England, UK",(concert scenes)                        ,"The O2 Arena, Up at The O2, Greenwich Peninsula, Royal Borough of Greenwich, London, Greater London, England, SE10 0DX, United Kingdom",51.502918,0.0030255532020142147
29,/title/tt2515086/,One Direction: This Is Us,"East Bowling, Bradford, West Yorkshire, England, UK",,"Bowling, Bradford, West Yorkshire, Yorkshire and the Humber, England, BD4 8QY, United Kingdom",53.7790976,-1.727322
30,/title/tt2515086/,One Direction: This Is Us,"Bradford, West Yorkshire, England, UK",,"Bradford, West Yorkshire, Yorkshire and the Humber, England, United Kingdom",53.7944229,-1.7519186
