Code,Show Name,Location,Scene
/title/tt0913968/,The Warlords,"Beijing, China",
/title/tt0913968/,The Warlords,"Shanghai, China",
/title/tt0066955/,Creatures the World Forgot,South Africa,"(jungle scenes with animals, namely antilope, oryx, wildebeest, warthog, brown hyena, crested porcupine, snakes and a scorpion)                        "
/title/tt0066955/,Creatures the World Forgot,"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",(studio)                        
/title/tt0297174/,Hospital Central,Guatemala,
/title/tt0297174/,Hospital Central,"Villaviciosa de Odón, Madrid, Spain",
/title/tt0086005/,Never Cry Wolf,"Nome, Alaska, USA",
/title/tt0086005/,Never Cry Wolf,"Yukon, Canada",
/title/tt0112389/,The Princess and the Cobbler,"London, England, UK",
/title/tt0070030/,Emperor of the North Pole,"Cottage Grove, Oregon, USA",
/title/tt0081467/,Het eiland van de nieuwe monsters,"Neptune's Grotto, Capo Cassia, Alghero, Sardinia, Italy",(cave with stalactites)                        
/title/tt0081467/,Het eiland van de nieuwe monsters,"Bronson Caves, Bronson Canyon, Griffith Park - 4730 Crystal Springs Drive, Los Angeles, California, USA",(round caves in opening scenes-US version)                        
/title/tt0081467/,Het eiland van de nieuwe monsters,Iceland,
/title/tt0081467/,Het eiland van de nieuwe monsters,"Grotte del Bue Marino, Dorgali, Nuoro, Italy",(caves seen from sea)                        
/title/tt0081467/,Het eiland van de nieuwe monsters,"R.P.A. Studios, Rome, Lazio, Italy",
/title/tt1801045/,Cowboy Ninja Viking,"Vancouver, British Columbia, Canada",
/title/tt3804114/,Halo: Nightfall,"Belfast, County Antrim, Northern Ireland, UK",
/title/tt3804114/,Halo: Nightfall,"Northern Ireland, UK",
/title/tt6409762/,Big Legend,"Lewis River Falls- Gifford Pinchot National Forest, Washington State, USA",(Water Falls Scene)                        
/title/tt0896585/,Yeti: Curse of the Snow Demon,"Vancouver, British Columbia, Canada",
/title/tt0082247/,Death Hunt,"Sandia Mountains, New Mexico, USA",
/title/tt0082247/,Death Hunt,"Cibola National Forest, New Mexico, USA",
