Code,Show Name,Location,Scene
/title/tt8726180/,The Cave,Thailand,
/title/tt8726180/,The Cave,UK,(on location)                        
/title/tt2043757/,2-Headed Shark Attack,"Florida Keys, Florida, USA",
/title/tt0056745/,Burke's Law,"CBS Studio Center - 4024 Radford Avenue, Studio City, Los Angeles, California, USA",(studio)                        
/title/tt0407265/,Transamerica,"Prescott, Arizona, USA",
/title/tt0407265/,Transamerica,"Callicoon, New York, USA",
/title/tt0407265/,Transamerica,"Roscoe, New York, USA",
/title/tt0407265/,Transamerica,"Bethel, New York, USA",
/title/tt0407265/,Transamerica,"Monticello, New York, USA",
/title/tt0407265/,Transamerica,"Phoenix, Arizona, USA",
/title/tt0407265/,Transamerica,"Wickenburg, Arizona, USA",
/title/tt0086340/,Sorceress,Mexico,
/title/tt0067774/,Sometimes a Great Notion,"Broughton Log Flume, Columbia River Gorge, Washington, USA",
/title/tt0067774/,Sometimes a Great Notion,"Toledo, Oregon, USA",
/title/tt0067774/,Sometimes a Great Notion,"Oregon, USA",
/title/tt0029162/,Lost Horizon,"Ojai, California, USA",
/title/tt0029162/,Lost Horizon,"Sherwood Forest, California, USA",
/title/tt0029162/,Lost Horizon,"Tahquitz Canyon, Palm Springs, California, USA",
/title/tt0029162/,Lost Horizon,"Columbia/Warner Bros. Ranch - 411 North Hollywood Way, Burbank, California, USA",
/title/tt2448374/,The Wizards Return: Alex vs. Alex,"California, USA",
/title/tt0073707/,Sholay,"Bangalore, Karnataka, India",(outskirts)                        
/title/tt0338512/,Two Brothers,"Phnom Penh, Cambodia",
/title/tt0338512/,Two Brothers,"Siem Reap, Cambodia",
/title/tt0338512/,Two Brothers,France,
/title/tt0338512/,Two Brothers,"Studios 91 Arpajon, Saint-Germain-les-Arpajon, Essonne, France",
/title/tt0338512/,Two Brothers,Thailand,
/title/tt5091548/,Justice League vs. Teen Titans,"Chicago Illinois, USA",
/title/tt2368672/,Minuscule - La vallée des fourmis perdues,"Ecrins National Park, France",
/title/tt2368672/,Minuscule - La vallée des fourmis perdues,"Mercantour National Park, France",
/title/tt0080603/,Death Ship,"Dauphin Island, Alabama, USA",
/title/tt0080603/,Death Ship,"Mobile, Alabama, USA",
/title/tt0080603/,Death Ship,"Québec, Québec, Canada",
/title/tt1072755/,Minutemen,"Salt Lake City, Utah, USA",
/title/tt4497416/,Lake Placid vs. Anaconda,Bulgaria,
/title/tt4126568/,Open Water 3: Cage Dive,"Sydney, New South Wales, Australia",
/title/tt4126568/,Open Water 3: Cage Dive,"Sydney Harbour Bridge, Sydney, New South Wales, Australia",
/title/tt1288403/,Universal Soldier: Regeneration,"New Boyana Film Studios, Sofia, Bulgaria",
/title/tt1288403/,Universal Soldier: Regeneration,"Sofia, Bulgaria",
/title/tt4652532/,The Warriors Gate,Canada,
/title/tt4652532/,The Warriors Gate,"Hengdian World Studios, Heng Dian, China",
/title/tt0034928/,Het boek der wildernis,"Hollywood Center Studios - 1040 N. Las Palmas Avenue, Hollywood, Los Angeles, California, USA",
/title/tt7095482/,El reino,"Valencia, Spain",
/title/tt7095482/,El reino,"Andorra la Vella, Andorra",(Manuel and Fernando discussing about Andorran banks)                        
/title/tt7095482/,El reino,"Paseo de la Dehesa 3, El Saler, Valencia, Spain","(L'estibador, restaurant from the opening scene)                        "
/title/tt7095482/,El reino,"Paseo Antines, Sueca, Valencia, Spain","(Don Catapi, restaurant where Manuel and his daughter go after sea-swimming)                        "
/title/tt7369550/,Spy Intervention,"Glens Falls, New York, USA",
/title/tt7350790/,Bounty Hunters,"London, England, UK",
/title/tt0051311/,Sea Hunt,"Silver Springs - 5656 E. Silver Springs Boulevard, Ocala, Florida, USA",
/title/tt0051311/,Sea Hunt,"Long Point, Santa Catalina Island, Channel Islands, California, USA",
/title/tt0051311/,Sea Hunt,"Pirate's Cove, Santa Catalina Island, Channel Islands, California, USA",
/title/tt0051311/,Sea Hunt,"Florida, USA",
/title/tt0051311/,Sea Hunt,"Raleigh Studios - 5300 Melrose Avenue, Hollywood, Los Angeles, California, USA",(studio) (California Studios site)                        
/title/tt0051311/,Sea Hunt,"South Ocean, New Providence Island, Bahamas",
/title/tt0051311/,Sea Hunt,"Grand Bahama Island, Bahamas",
/title/tt0051311/,Sea Hunt,"Vancouver, British Columbia, Canada",
/title/tt0985344/,Kureimoa,"Chicago Illinois, USA",
/title/tt0071411/,Dersu Uzala,"Primorsky Kray, Russia",
/title/tt0071411/,Dersu Uzala,"Mosfilm Studios, Moscow, Russia",(studio)                        
/title/tt5340882/,Zoombies,"Arcadia, California, USA",(location)                        
/title/tt10075650/,Indiana Jones and the Sanctuary of the Black Order,"Alcanar, Tarragona, Catalonia, Spain",
/title/tt10075650/,Indiana Jones and the Sanctuary of the Black Order,"Castillo de Peñíscola castle, Peñíscola, Castellón, Comunidad Valenciana, Spain",
/title/tt10075650/,Indiana Jones and the Sanctuary of the Black Order,"La Sénia, Tarragona, Catalonia, Spain",
/title/tt0093991/,Slave Girls from Beyond Infinity,"Los Angeles, California, USA",
/title/tt0113936/,Senior Trip,"Washington, District of Columbia, USA",(location shots)                        
/title/tt0845046/,Son of Rambow,"Ashlyns School, Berkhamsted, Hertfordshire, England, UK",
/title/tt0845046/,Son of Rambow,"Ashridge Park, Little Gaddesden, Hertfordshire, England, UK",
/title/tt0845046/,Son of Rambow,"Rex Cinema, Berkhamsted, Hertfordshire, England, UK",
/title/tt3405714/,Mythica: A Quest for Heroes,"Utah, USA",
/title/tt3488056/,10.0 Earthquake,"Los Angeles, California, USA",
/title/tt3488056/,10.0 Earthquake,"Beverly Hills, California, USA",
/title/tt2479722/,The Legend of Conan,"Králuv Dvur, Czech Republic",
/title/tt0059885/,Von Ryan's Express,"Málaga, Andalucía, Spain",(final shootout on rail track on mountain)                        
/title/tt0059885/,Von Ryan's Express,"Villa Adriana, Tivoli, Rome, Lazio, Italy",(Prisoners' hideout)                        
/title/tt0059885/,Von Ryan's Express,"Cortina d'Ampezzo, Belluno, Veneto, Italy",
/title/tt0059885/,Von Ryan's Express,"Stage 5, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA",
/title/tt2905838/,Bang Bang,"Manali, India",
/title/tt2905838/,Bang Bang,"Prague, Czech Republic",
/title/tt2905838/,Bang Bang,"Phuket, Thailand",
/title/tt2905838/,Bang Bang,"Santorini, Greece",
/title/tt2905838/,Bang Bang,"Similan Islands, Thailand",
/title/tt0384116/,G.O.R.A.,"Antalya, Turkey",
/title/tt0067333/,Lawman,Mexico,
/title/tt0067333/,Lawman,"Sierra de Organos, Sombrerete, Zacatecas, Mexico",(location)                        
/title/tt0067333/,Lawman,"Huachinera, Sonora, Mexico",
/title/tt0067333/,Lawman,"Bacerac, Sonora, Mexico",
/title/tt0256278/,Power Rangers Time Force,"College of the Canyons - 26455 Rockwell Canyon Road, Santa Clarita, California, USA",
/title/tt0256278/,Power Rangers Time Force,"Los Angeles, California, USA",(downtown scenes)                        
/title/tt8999972/,Dave Not Coming Back,"Boesmansgat, Northern Cape, South Africa",(exterior and interior locations)                        
/title/tt8999972/,Dave Not Coming Back,Australia,(exterior and interior locations)                        
Code,Show Name,Location,Scene
/title/tt0079117/,Escape to Athena,"Kalithea Spa, Rhodes, Greece",(German prison camp)                        
/title/tt0079117/,Escape to Athena,"Simonopetra Monastery, Mount Athos, Greece",(Opening title sequence - aerial shots)                        
/title/tt0079117/,Escape to Athena,"Lindos, Rhodes, Greece","(exteriors, Greek village, car/motor chase)                        "
/title/tt0079117/,Escape to Athena,Greece,
/title/tt0401747/,Red vs. Blue,"Texas, USA",
/title/tt11541444/,Jue Dai Shuang Jiao,"Zhejiang Province, China",
/title/tt11541444/,Jue Dai Shuang Jiao,"Ningxia Hui Autonomous Region, China",
/title/tt11541444/,Jue Dai Shuang Jiao,"Xinjiang Uygur Autonomous Region, China",
/title/tt1797530/,Tomb Raider,"New York City, New York, USA",
/title/tt0294357/,Beyond Borders,"Kanchanaburi, Thailand",
/title/tt0294357/,Beyond Borders,"Gobabis, Namibia",
/title/tt0294357/,Beyond Borders,Namibia,
/title/tt0463872/,Astérix aux jeux olympiques,"Desierto de Tabernas, Almería, Andalucía, Spain",(Brutus' dream)                        
/title/tt0463872/,Astérix aux jeux olympiques,"Petrer, Alicante, Comunidad Valenciana, Spain","(Site Olympic, Camp Brutus, Trajet Alafolix)                        "
/title/tt0463872/,Astérix aux jeux olympiques,"Castillo de Santa Bárbara, Alicante, Alicante, Comunidad Valenciana, Spain",(Site Olympic)                        
/title/tt0463872/,Astérix aux jeux olympiques,"Alicante, Alicante, Comunidad Valenciana, Spain",
/title/tt0463872/,Astérix aux jeux olympiques,"La Unión, Murcia, Spain",(Port Olympic / Sea)                        
/title/tt0463872/,Astérix aux jeux olympiques,"Ciudad de la Luz, Alicante, Comunidad Valenciana, Spain",(studio) (Studios)                        
/title/tt0463872/,Astérix aux jeux olympiques,"Alicante, Comunidad Valenciana, Spain",
